,path,time_scraped,canopy_moisture,dz,extent,extent_fmt,fire_grid,output,resolution,resolution_units,run_binary,stop,run_max_mem_rss_bytes,start,seed,sim_time,surface_moisture,threads,timestep,topo,wind_direction,wind_speed
873,burnpro3d/d/6e/8c/run_6e8cd100-a988-44c7-9c55-25de1bf0d7b3,2023-12-26T00:30:38.559821,1.2,,"[1298064.0, 942076.0, 1298868.0, 941272.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T07:46:14.143733-08:00,1560200,2023-11-21T06:26:30.958051-08:00,-1,9450,0.16,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",285.0,7.599
874,burnpro3d/d/d3/67/run_d367718a-b41a-41d3-ade2-b8f204e44da4,2023-12-26T00:30:38.559821,1.0,,"[1298064.0, 942076.0, 1298868.0, 941272.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T08:03:40.822860-08:00,1559760,2023-11-21T06:26:31.781464-08:00,-1,9450,0.12,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",315.0,3.129
875,burnpro3d/d/1b/ae/run_1bae6c35-14f3-484b-ac08-b2e882ddc0ad,2023-12-26T00:30:38.559821,1.0,,"[1298064.0, 942076.0, 1298868.0, 941272.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T07:47:04.641884-08:00,1559792,2023-11-21T06:26:33.047277-08:00,-1,9450,0.08,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",315.0,4.47
876,burnpro3d/d/11/c7/run_11c746c9-069c-4d74-8f3c-d7b0756f6023,2023-12-26T00:30:38.559821,1.2,,"[1298064.0, 942076.0, 1298868.0, 941272.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T07:47:15.137066-08:00,1560232,2023-11-21T06:26:36.525194-08:00,-1,9450,0.25,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",345.0,4.47
877,burnpro3d/d/15/13/run_1513b7a1-081c-4a46-949a-939236011b7e,2023-12-26T00:30:38.559821,1.2,,"[1298064.0, 942076.0, 1298868.0, 941272.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T07:47:24.672863-08:00,1559952,2023-11-21T06:26:31.268947-08:00,-1,9450,0.08,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",285.0,4.47
878,burnpro3d/d/c2/8e/run_c28ea5de-fcbc-42fe-a747-6740438cea4e,2023-12-26T00:30:38.559821,1.0,,"[1298064.0, 942076.0, 1298868.0, 941272.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T07:48:22.920187-08:00,1569520,2023-11-21T06:26:50.943310-08:00,-1,9450,0.25,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",345.0,3.129
879,burnpro3d/d/65/a2/run_65a2868c-fd6f-4178-84cc-5569a9d68aba,2023-12-26T00:30:38.559821,1.2,,"[1298064.0, 942076.0, 1298868.0, 941272.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T07:48:01.243490-08:00,1560204,2023-11-21T06:26:44.867239-08:00,-1,9450,0.08,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",285.0,7.599
880,burnpro3d/d/a3/e1/run_a3e1c9fe-f760-4240-a50f-ce1fe8cb49f8,2023-12-26T00:30:38.559821,1.2,,"[1298064.0, 942076.0, 1298868.0, 941272.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T07:47:55.086860-08:00,1560172,2023-11-21T06:26:38.033721-08:00,-1,9450,0.25,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",315.0,7.599
881,burnpro3d/d/5a/d9/run_5ad97ba8-7e6c-4050-a29d-8362514d56e8,2023-12-26T00:30:38.559821,1.2,,"[1298064.0, 942076.0, 1298868.0, 941272.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T07:49:29.345332-08:00,1559888,2023-11-21T06:26:30.766515-08:00,-1,9450,0.12,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",315.0,7.599
882,burnpro3d/d/34/cc/run_34ccc59f-3012-4d82-a572-a1b71eeb969f,2023-12-26T00:30:38.559821,1.0,,"[1298064.0, 942076.0, 1298868.0, 941272.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T07:49:38.102066-08:00,1560068,2023-11-21T06:26:36.103115-08:00,-1,9450,0.12,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",345.0,3.129
883,burnpro3d/d/3e/4b/run_3e4ba551-78cc-4d2b-ac5a-d9bf86fcc654,2023-12-26T00:30:38.559821,1.0,,"[1298064.0, 942076.0, 1298868.0, 941272.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T09:21:56.373158-08:00,1560168,2023-11-21T06:26:33.481155-08:00,-1,9450,0.25,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",315.0,3.129
884,burnpro3d/d/fc/2b/run_fc2b3b88-631a-4a13-ad55-828079846867,2023-12-26T00:30:38.559821,1.0,,"[1298064.0, 942076.0, 1298868.0, 941272.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T08:44:15.138960-08:00,1560404,2023-11-21T06:27:00.000726-08:00,-1,9450,0.08,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",345.0,7.599
885,burnpro3d/d/63/b7/run_63b757f9-622f-4f2e-9159-74614a035d06,2023-12-26T00:30:38.559821,1.2,,"[1298064.0, 942076.0, 1298868.0, 941272.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T08:48:39.000320-08:00,1560284,2023-11-21T06:26:30.794818-08:00,-1,9450,0.08,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",345.0,4.47
886,burnpro3d/d/bf/6b/run_bf6b056e-7d25-4ab8-b8f9-8b68b85ab1f9,2023-12-26T00:30:38.559821,1.2,,"[1298064.0, 942076.0, 1298868.0, 941272.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T08:49:21.691784-08:00,1560420,2023-11-21T06:26:38.021545-08:00,-1,9450,0.12,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",345.0,7.599
887,burnpro3d/d/09/7b/run_097bf109-1f0f-43ba-8a58-f52d9853b37a,2023-12-26T00:30:38.559821,1.0,,"[1298064.0, 942076.0, 1298868.0, 941272.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T08:50:31.410098-08:00,1558308,2023-11-21T06:26:38.886561-08:00,-1,9450,0.16,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",345.0,4.47
888,burnpro3d/d/05/a6/run_05a6c5b6-6593-4ac6-a0e6-355bfbb7ebae,2023-12-26T00:30:38.559821,1.0,,"[1298064.0, 942076.0, 1298868.0, 941272.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T08:50:00.853396-08:00,1558668,2023-11-21T06:26:40.043641-08:00,-1,9450,0.25,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",345.0,7.599
889,burnpro3d/d/2c/4b/run_2c4ba2b4-b5db-4d0c-859c-13315fbbb6c8,2023-12-26T00:30:38.559821,1.0,,"[1298064.0, 942076.0, 1298868.0, 941272.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T08:51:31.182460-08:00,1560180,2023-11-21T06:26:38.016109-08:00,-1,9450,0.25,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",315.0,7.599
890,burnpro3d/d/dd/28/run_dd28ac7a-a776-43ea-96cb-ee0523a66d52,2023-12-26T00:30:38.559821,1.2,,"[1298064.0, 942076.0, 1298868.0, 941272.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T08:52:05.366999-08:00,1559880,2023-11-21T06:26:35.676229-08:00,-1,9450,0.25,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",285.0,7.599
891,burnpro3d/d/7e/cc/run_7ecc30a6-cc23-4a5e-b520-a5e1b67752e9,2023-12-26T00:30:38.559821,1.0,,"[1298064.0, 942076.0, 1298868.0, 941272.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T08:55:40.330705-08:00,1560256,2023-11-21T06:26:37.993343-08:00,-1,9450,0.12,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",345.0,4.47
892,burnpro3d/d/fb/c9/run_fbc9dbc8-d195-491e-85e8-791b67cb5d5a,2023-12-26T00:30:38.559821,1.0,,"[1298064.0, 942076.0, 1298868.0, 941272.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T08:56:48.258557-08:00,1559732,2023-11-21T06:26:38.016068-08:00,-1,9450,0.08,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",285.0,4.47
893,burnpro3d/d/aa/59/run_aa59751e-7dee-4556-98ff-f24a227df9d5,2023-12-26T00:30:38.559821,1.2,,"[1298064.0, 942076.0, 1298868.0, 941272.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T08:57:54.880942-08:00,1560268,2023-11-21T06:26:38.837444-08:00,-1,9450,0.08,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",345.0,3.129
894,burnpro3d/d/6a/ff/run_6afff709-df96-425f-9a76-1db0b39ee8b3,2023-12-26T00:30:38.559821,1.0,,"[1298064.0, 942076.0, 1298868.0, 941272.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T08:59:08.704963-08:00,1560288,2023-11-21T06:26:42.661015-08:00,-1,9450,0.12,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",345.0,7.599
895,burnpro3d/d/5e/62/run_5e624ff9-0026-43ef-9bb5-64f87b136c2f,2023-12-26T00:30:38.559821,1.0,,"[1298064.0, 942076.0, 1298868.0, 941272.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T08:59:28.173450-08:00,1560192,2023-11-21T06:26:35.995915-08:00,-1,9450,0.16,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",315.0,7.599
896,burnpro3d/d/e1/3b/run_e13bf589-533c-4326-81e2-0d4a7b2f9d93,2023-12-26T00:30:38.559821,1.0,,"[1298064.0, 942076.0, 1298868.0, 941272.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T08:59:56.648931-08:00,1559892,2023-11-21T06:26:38.005045-08:00,-1,9450,0.25,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",285.0,4.47
897,burnpro3d/d/5e/09/run_5e09c3f4-c21f-45bb-adf8-be857c41ed82,2023-12-26T00:30:38.559821,1.2,,"[1298064.0, 942076.0, 1298868.0, 941272.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T09:01:10.212325-08:00,1560144,2023-11-21T06:26:39.933931-08:00,-1,9450,0.25,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",285.0,4.47
898,burnpro3d/d/4d/bd/run_4dbd6359-ffb9-4629-a693-635c512e21b6,2023-12-26T00:30:38.559821,1.2,,"[-939420.0, 1474018.0, -938616.0, 1473212.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T09:47:07.814031-08:00,2467448,2023-11-21T08:15:45.385593-08:00,-1,9444,0.12,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",285.0,7.599
899,burnpro3d/d/36/75/run_367540f4-a663-4413-b315-58a3f3dc0132,2023-12-26T00:30:38.559821,1.2,,"[-939420.0, 1474018.0, -938616.0, 1473212.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T09:03:08.376350-08:00,2467616,2023-11-21T06:36:42.258977-08:00,-1,9444,0.16,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",315.0,4.47
900,burnpro3d/d/a6/d9/run_a6d98e60-0734-47ce-a315-b2255717084e,2023-12-26T00:30:38.559821,1.2,,"[-939420.0, 1474018.0, -938616.0, 1473212.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T07:50:08.691196-08:00,2467128,2023-11-21T06:36:43.846204-08:00,-1,9444,0.25,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",285.0,7.599
901,burnpro3d/d/05/c9/run_05c93bbb-d20d-4306-82c5-16ed9162251a,2023-12-26T00:30:38.559821,1.0,,"[-939420.0, 1474018.0, -938616.0, 1473212.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T09:46:35.935849-08:00,2467652,2023-11-21T06:36:48.815825-08:00,-1,9444,0.12,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",315.0,3.129
902,burnpro3d/d/8c/6c/run_8c6cc565-5070-4e54-863c-c3fb8955e614,2023-12-26T00:30:38.559821,1.0,,"[-939420.0, 1474018.0, -938616.0, 1473212.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T09:05:10.937642-08:00,2467444,2023-11-21T06:36:48.077391-08:00,-1,9444,0.25,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",315.0,4.47
903,burnpro3d/d/0a/28/run_0a28540c-33b7-482b-bf61-e2028f900f44,2023-12-26T00:30:38.559821,1.2,,"[-939420.0, 1474018.0, -938616.0, 1473212.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T08:55:14.070335-08:00,2467584,2023-11-21T06:36:47.948810-08:00,-1,9444,0.16,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",315.0,7.599
904,burnpro3d/d/db/f0/run_dbf02030-7d3d-444c-ae42-b0e67c4cd828,2023-12-26T00:30:38.559821,1.2,,"[-939420.0, 1474018.0, -938616.0, 1473212.0]","[[x1, y1], [x2, y2]]",,"{'emissions': False, 'energy_atmos': False, 'fire_energy': False, 'fuels_dens': True, 'fuels_moist': False, 'plume_locs': False, 'plume_traj': False, 'qu_avg_wind': False, 'qu_wind': False, 'reaction_rate': False, 'steps_fire': 600, 'steps_wind': 100, 'thermal_rad': False, 'vert_mass_burnt': False, 'wind': False}","[2.0, 2.0, 1.0]",meters,/quicfire/quicfire-v5.2-ucsd-rel,2023-11-21T09:06:03.709298-08:00,2467496,2023-11-21T06:36:42.216131-08:00,-1,9444,0.25,1,600,"{'topo_calcs': True, 'total_startup_iters': 500}",285.0,3.129
